"timegroups","COMMON.NAME","timegroupsf","mean_trans","se_trans","lci","mean","rci","lci_std","mean_std","rci_std","lci_std_2014","mean_std_2014","rci_std_2014","lci_ext","mean_ext","rci_ext","lci_comb","mean_comb","rci_comb","se_comb","lci_comb_std","mean_comb_std","rci_comb_std"
2019,"Asian Brown Flycatcher","2019",-4.50006771185854,0.0746271695720174,0.00955078936205123,0.0110467756203713,0.0127755701883791,46.2016642162818,57.6969501755254,72.5891835476814,69.4314629686772,85.5940310524878,106.157393103846,NA,NA,NA,0.00955078936205123,0.0110467756203713,0.0127755701883791,0.000763258295061272,68.7442580623223,85.5940310524878,102.443804042653
2020,"Asian Brown Flycatcher","2020",-4.48789771886567,0.0778257675022305,0.00960704031558891,0.0111812771828407,0.0130117738385507,47.0112657944296,58.3994474665916,73.5633729779554,69.3230003387405,86.6361931557339,106.976716312214,NA,NA,NA,0.00960704031558891,0.0111812771828407,0.0130117738385507,0.000803182075128474,69.2579751608479,86.6361931557339,104.01441115062
2021,"Asian Brown Flycatcher","2021",-4.5642511320858,0.0753626547212011,0.00894686458256915,0.0103636016913307,0.0120033173436007,42.6522812322964,54.1287549392262,67.2523121899674,64.6847847246963,80.3005759750878,99.3775931257628,NA,NA,NA,0.00894686458256915,0.0103636016913307,0.0120033173436007,0.000722825055490585,64.4219573430512,80.3005759750878,96.1791946071244
2022,"Asian Brown Flycatcher","2022",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00925527817478209,0.0104632855817958,0.0118289632249539,0.00925527817478209,0.0104632855817958,0.0118289632249539,0.000616330309700879,66.180574743864,81.0729593663255,95.965343988787
2023,"Asian Brown Flycatcher","2023",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0088430693112033,0.0102216196048605,0.0118150727614564,0.0088430693112033,0.0102216196048605,0.0118150727614564,0.000703341986559816,63.6396006541808,79.2004523249058,94.7613039956308
2024,"Asian Brown Flycatcher","2024",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00844416723129154,0.00998553528236368,0.01180825913843,0.00844416723129154,0.00998553528236368,0.01180825913843,0.000786412270955171,61.0974172915955,77.3711937679078,93.64497024422
2025,"Asian Brown Flycatcher","2025",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00806016398904628,0.00975490369724929,0.0118059814008657,0.00806016398904628,0.00975490369724929,0.0118059814008657,0.000864663116430109,58.5825974311689,75.5841848038114,92.5857721764539
2026,"Asian Brown Flycatcher","2026",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00769162802205317,0.00952959891000284,0.0118067664121498,0.00769162802205317,0.00952959891000284,0.0118067664121498,0.000937740248953914,56.1153774103628,73.8384496120615,91.5615218137602
2027,"Asian Brown Flycatcher","2027",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00733860138774128,0.00930949788988026,0.0118097095594342,0.00733860138774128,0.00930949788988026,0.0118097095594342,0.00100555943986683,53.7096299820862,72.1330349102082,90.5564398383302
2028,"Asian Brown Flycatcher","2028",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00700084473265596,0.00909448044772528,0.0118142278214302,0.00700084473265596,0.00909448044772528,0.0118142278214302,0.00106818148728026,51.3745225542708,70.4670094333531,89.5594963124354
2029,"Asian Brown Flycatcher","2029",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00667796530667644,0.00888442917033856,0.0118199298825119,0.00667796530667644,0.00888442917033856,0.0118199298825119,0.00112574686921536,49.1158004127578,68.8394634256204,88.563126438483
2030,"Asian Brown Flycatcher","2030",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00636948736200293,0.00867922935636257,0.0118265439491598,0.00636948736200293,0.00867922935636257,0.0118265439491598,0.00117843979304063,46.9367404717526,67.2495081433718,87.5622758149909
1992,"Brown-breasted Flycatcher","before 2000",-5.41838074856157,0.183998483292925,0.00308697617024244,0.00442450403265081,0.0063397117144196,100,100,100,NA,NA,NA,NA,NA,NA,0.00308697617024244,0.00442450403265081,0.0063397117144196,0.000682412174698148,NA,NA,NA
2003,"Brown-breasted Flycatcher","2000-2006",-4.81734052257189,0.162860271784303,0.0058607119340282,0.00805564709261538,0.0110680345101346,114.423921949919,182.068928701802,304.228596878478,NA,NA,NA,NA,NA,NA,0.0058607119340282,0.00805564709261538,0.0110680345101346,0.00111986487683019,NA,NA,NA
2009,"Brown-breasted Flycatcher","2007-2010",-4.71147943778715,0.1441006033335,0.00675613541743916,0.00895116308149169,0.0118550744170293,127.547082884405,202.308846719004,323.291400050506,NA,NA,NA,NA,NA,NA,0.00675613541743916,0.00895116308149169,0.0118550744170293,0.00111991207349619,NA,NA,NA
2012,"Brown-breasted Flycatcher","2011-2012",-5.17864151029308,0.154207249620051,0.00415696594229804,0.00561980667275913,0.00759545601653714,79.2573093766167,127.015517022643,198.673040534033,NA,NA,NA,NA,NA,NA,0.00415696594229804,0.00561980667275913,0.00759545601653714,0.000746347311459741,NA,NA,NA
2013,"Brown-breasted Flycatcher","2013",-5.2680117563745,0.15202318385346,0.00381853091747301,0.0051405892121678,0.0069187807241948,72.0738494593656,116.184529932228,179.254713782871,NA,NA,NA,NA,NA,NA,0.00381853091747301,0.0051405892121678,0.0069187807241948,0.000674519538109587,NA,NA,NA
2014,"Brown-breasted Flycatcher","2014",-5.36355291583292,0.148244054029138,0.00349695638559335,0.0046732799060038,0.00624405946525892,67.3859224209625,105.622683842463,168.68659018714,100,100,100,NA,NA,NA,0.00349695638559335,0.0046732799060038,0.00624405946525892,0.000600165061433901,100,100,100
2015,"Brown-breasted Flycatcher","2015",-5.42641238486671,0.136856812802419,0.0033582568955296,0.00438918813940181,0.00573568695475724,62.4650073208211,99.2018112541341,152.357552086286,64.4125713161301,93.9209340695168,135.982881400641,NA,NA,NA,0.0033582568955296,0.00438918813940181,0.00573568695475724,0.00052598532850623,61.5859709358404,93.9209340695168,126.255897203193
2016,"Brown-breasted Flycatcher","2016",-5.41967131028462,0.135876573135977,0.00338742409266056,0.00441881024653426,0.00576331856620089,61.7051609230924,99.8713124437331,158.246686470518,63.9576125311223,94.5547952489938,142.677475282899,NA,NA,NA,0.00338742409266056,0.00441881024653426,0.00576331856620089,0.000526217425445766,62.0963790638568,94.5547952489938,127.013211434131
2017,"Brown-breasted Flycatcher","2017",-5.48770993528597,0.138232687191674,0.00315040810348738,0.00412876116901199,0.00541011438426503,59.4718537050422,93.3157962687711,146.046212234411,60.4703261133338,88.3482533050875,130.942042543528,NA,NA,NA,0.00315040810348738,0.00412876116901199,0.00541011438426503,0.000499159727308477,57.8061340351135,88.3482533050875,118.890372575062
2018,"Brown-breasted Flycatcher","2018",-5.47004301573129,0.137734078820036,0.00320960063987403,0.00420219696998185,0.00550091408460523,60.3882951797977,94.9755484224121,149.90593063977,60.1341035240975,89.9196507485728,131.71992192894,NA,NA,NA,0.00320960063987403,0.00420219696998185,0.00550091408460523,0.000506426699034601,58.8805794106743,89.9196507485728,120.958722086471
2019,"Brown-breasted Flycatcher","2019",-5.66511771981645,0.144260368528729,0.00260799524284025,0.00345874459498385,0.00458637659206271,49.4866805705846,78.172481468203,120.610853866643,49.7235770159159,74.0110728343143,109.602462102017,NA,NA,NA,0.00260799524284025,0.00345874459498385,0.00458637659206271,0.000434055791909999,47.9637214353029,74.0110728343143,100.058424233326
2020,"Brown-breasted Flycatcher","2020",-5.48387034371905,0.134375292406663,0.0031864709122686,0.00414461143823456,0.00539007553250718,60.2817142513779,93.6740345957248,144.459433721635,59.7371937024465,88.6874212886317,130.099151233475,NA,NA,NA,0.0031864709122686,0.00414461143823456,0.00539007553250718,0.000488847207125489,58.3773048186884,88.6874212886317,118.997537758575
2021,"Brown-breasted Flycatcher","2021",-5.60556964066151,0.137338130592729,0.00280554688066927,0.00367057211356023,0.00480166496072243,51.4555875574547,82.9600806434595,126.853509295474,53.3215505381866,78.5438105011561,115.617173074169,NA,NA,NA,0.00280554688066927,0.00367057211356023,0.00480166496072243,0.000441339404536205,51.4607456622108,78.5438105011561,105.626875340101
2022,"Brown-breasted Flycatcher","2022",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0028233271040548,0.00355183585309274,0.00446832317417166,0.0028233271040548,0.00355183585309274,0.00446832317417166,0.000371688137264255,51.3250665246386,76.0030626141111,100.681058703583
2023,"Brown-breasted Flycatcher","2023",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00261777766788769,0.0034377839388584,0.00451465323249134,0.00261777766788769,0.0034377839388584,0.00451465323249134,0.000418370546413629,48.0527125099132,73.5625515270732,99.0723905442332
2024,"Brown-breasted Flycatcher","2024",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00242447623405529,0.00332739431074272,0.00456657514049713,0.00242447623405529,0.00332739431074272,0.00456657514049713,0.000460672488105829,44.8471272308623,71.2004069447668,97.5536866586712
2025,"Brown-breasted Flycatcher","2025",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00224385389427481,0.00322054937019678,0.00462237682780453,0.00224385389427481,0.00322054937019678,0.00462237682780453,0.000498314018327531,41.7535722561758,68.9141124643382,96.0746526725006
2026,"Brown-breasted Flycatcher","2026",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00207570005343014,0.00311713529484268,0.00468108695680629,0.00207570005343014,0.00311713529484268,0.00468108695680629,0.000531344510924765,38.7995301136635,66.7012324863757,94.602934859088
2027,"Brown-breasted Flycatcher","2027",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0019195084237428,0.00301704191721807,0.00474212137735873,0.0019195084237428,0.00301704191721807,0.00474212137735873,0.000559966068099627,36.0000838568947,64.5594096202552,93.1187353836157
2028,"Brown-breasted Flycatcher","2028",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00177464118864342,0.00292016260741429,0.00480511199013651,0.00177464118864342,0.00292016260741429,0.00480511199013651,0.000584449703454523,33.3618951590168,62.4863621728014,91.6108291865861
2029,"Brown-breasted Flycatcher","2029",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00164041113079652,0.00282639415948302,0.00486981817837387,0.00164041113079652,0.00282639415948302,0.00486981817837387,0.000605093381982908,30.8860102896722,60.4798817175905,90.0737531455089
2030,"Brown-breasted Flycatcher","2030",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00151612428836163,0.00273563668149059,0.00493607820319533,0.00151612428836163,0.00273563668149059,0.00493607820319533,0.000622200200576002,28.5697967719008,58.5378307423037,88.5058647127067
1992,"Indian Robin","before 2000",-1.57994873918331,0.0613660220696058,0.16693384002176,0.186155250766353,0.20730172479852,100,100,100,NA,NA,NA,NA,NA,NA,0.16693384002176,0.186155250766353,0.20730172479852,0.00980684221662887,NA,NA,NA
2003,"Indian Robin","2000-2006",-1.59940887628903,0.0635838216517582,0.163346605426459,0.182918063024071,0.204534669778733,84.7395780028853,98.2610279704947,114.682349255588,NA,NA,NA,NA,NA,NA,0.163346605426459,0.182918063024071,0.204534669778733,0.00998543754980172,NA,NA,NA
2009,"Indian Robin","2007-2010",-1.6588071516064,0.0641860244052408,0.154529683824926,0.17334341357432,0.194173229557224,79.1644039595187,93.1176600502589,107.740083045342,NA,NA,NA,NA,NA,NA,0.154529683824926,0.17334341357432,0.194173229557224,0.00959884170887413,NA,NA,NA
2012,"Indian Robin","2011-2012",-1.76892959590775,0.063873671218867,0.139679576601221,0.156769905970558,0.175729439590604,72.6318817310492,84.2146033083553,98.2434311545951,NA,NA,NA,NA,NA,NA,0.139679576601221,0.156769905970558,0.175729439590604,0.00871955580068217,NA,NA,NA
2013,"Indian Robin","2013",-1.52145464232221,0.0610544383817291,0.176146574293729,0.196191297774036,0.218200102336118,89.9115339079208,105.391224242329,123.737126266207,NA,NA,NA,NA,NA,NA,0.176146574293729,0.196191297774036,0.218200102336118,0.0102268997348509,NA,NA,NA
2014,"Indian Robin","2014",-1.52189563444986,0.0622472498759678,0.175703469123929,0.196113896281178,0.218565416052719,90.6960124312487,105.349645241715,122.965728127828,100,100,100,NA,NA,NA,0.175703469123929,0.196113896281178,0.218565416052719,0.0104134832434945,100,100,100
2015,"Indian Robin","2015",-1.55288124852491,0.0605463799846563,0.171348090428757,0.190741849712573,0.212036466561746,88.1461571953408,102.463856876096,120.480575023379,82.8982939162619,97.2607517006836,112.296786552764,NA,NA,NA,0.171348090428757,0.190741849712573,0.212036466561746,0.00989477514480414,83.10960845913,97.2607517006836,111.411894942237
2016,"Indian Robin","2016",-1.56217374310218,0.0593569216511582,0.170266955053045,0.189156151613738,0.209863453415476,87.0440836847287,101.612042010651,117.839405714293,83.3680081807864,96.4521919153226,111.644513233166,NA,NA,NA,0.170266955053045,0.189156151613738,0.209863453415476,0.00963734518402719,82.5404693877696,96.4521919153226,110.363914442876
2017,"Indian Robin","2017",-1.45042394714075,0.0588920747877689,0.18853162158701,0.209010719996931,0.231380603316285,96.9940562883765,112.277638764681,130.737303287089,91.7910797592104,106.576190652631,125.219854248001,NA,NA,NA,0.18853162158701,0.209010719996931,0.231380603316285,0.0104485195968986,91.3422190828817,106.576190652631,121.81016222238
2018,"Indian Robin","2018",-1.51068061021899,0.0593138245882726,0.178424039924091,0.198090624416058,0.21962090167419,91.8485881517958,106.411515979576,122.460054169908,85.6271030575152,101.007949040004,117.589804496495,NA,NA,NA,0.178424039924091,0.198090624416058,0.21962090167419,0.010033971679575,86.4796005776396,101.007949040004,115.536297502368
2019,"Indian Robin","2019",-1.457061883183,0.059860560722552,0.187089416993329,0.207782746975953,0.230423579421387,95.679563987055,111.617988813405,129.332423978356,91.2127476541099,105.95003766487,122.361832721489,NA,NA,NA,0.187089416993329,0.207782746975953,0.230423579421387,0.0105578214197064,90.6881285924944,105.95003766487,121.211946737247
2020,"Indian Robin","2020",-1.42817281891381,0.060521375707442,0.191786789167796,0.213172768564636,0.236575658629019,98.4538794082271,114.513433108687,132.49366538074,93.3990922376491,108.698451566634,127.156599033649,NA,NA,NA,0.191786789167796,0.213172768564636,0.236575658629019,0.0109112139779796,92.9855904213388,108.698451566634,124.41131271193
2021,"Indian Robin","2021",-1.4711040734509,0.0582015761787698,0.185280239804858,0.205205565443433,0.226959975871868,95.4764594652709,110.233562899062,127.64011358022,89.6393730308489,104.635912770414,121.701744120802,NA,NA,NA,0.185280239804858,0.205205565443433,0.226959975871868,0.010165982468661,89.742375793395,104.635912770414,119.529449747433
2022,"Indian Robin","2022",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.196165002994625,0.212993279400587,0.231265191941805,0.196165002994625,0.212993279400587,0.231265191941805,0.00858585530916442,94.4156090718291,108.606928646815,122.7982482218
2023,"Indian Robin","2023",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.19579344252808,0.215733351542009,0.237703971933961,0.19579344252808,0.215733351542009,0.237703971933961,0.0101734229662907,94.6923866465077,110.00411272881,125.315838811113
2024,"Indian Robin","2024",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.195326518002032,0.218508673600055,0.244442182898886,0.195326518002032,0.218508673600055,0.244442182898886,0.0118276304071545,94.8604355174548,111.419271017271,127.978106517087
2025,"Indian Robin","2025",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.194799041050232,0.221319699050602,0.25145097698514,0.194799041050232,0.221319699050602,0.25145097698514,0.0135309479593726,94.9411717095888,112.852634743071,130.764097776553
2026,"Indian Robin","2026",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.194231426577151,0.224166887203314,0.258716080111077,0.194231426577151,0.224166887203314,0.258716080111077,0.0152731941970215,94.9519647350819,114.304438111777,133.656911488472
2027,"Indian Robin","2027",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.193636289861818,0.227050703276683,0.266231200232275,0.193636289861818,0.227050703276683,0.266231200232275,0.0170481701096251,94.9066210389623,115.774918341916,136.643215644869
2028,"Indian Robin","2028",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.193021788959367,0.229971618474053,0.27399469038549,0.193021788959367,0.229971618474053,0.27399469038549,0.0188519538340233,94.8160157431067,117.264315703733,139.71261566436
2029,"Indian Robin","2029",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.192393408373985,0.232930110060603,0.282007770595644,0.192393408373985,0.232930110060603,0.282007770595644,0.0206819906564381,94.6886970350602,118.772873558455,142.85705008185
2030,"Indian Robin","2030",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.191754959313215,0.23592666144134,0.290273533358471,0.191754959313215,0.23592666144134,0.290273533358471,0.0225365827184313,94.5313990471292,120.30083839805,146.070277748971
1992,"Oriental Magpie-Robin","before 2000",-1.9524803964692,0.0637283617541347,0.117729833161053,0.132310730431161,0.14854054441402,100,100,100,NA,NA,NA,NA,NA,NA,0.117729833161053,0.132310730431161,0.14854054441402,0.00743923330107526,NA,NA,NA
2003,"Oriental Magpie-Robin","2000-2006",-1.9755404175523,0.0629156029269766,0.11537966078196,0.129498976012311,0.14519984260989,82.8025459371318,97.8748855745203,115.025262046684,NA,NA,NA,NA,NA,NA,0.11537966078196,0.129498976012311,0.14519984260989,0.0072037322603831,NA,NA,NA
2009,"Oriental Magpie-Robin","2007-2010",-1.96149885160491,0.0618137403930938,0.117149245909426,0.131204451191975,0.146801299043177,83.7550980079925,99.1638779140735,116.552664435549,NA,NA,NA,NA,NA,NA,0.117149245909426,0.131204451191975,0.146801299043177,0.00717102310334146,NA,NA,NA
2012,"Oriental Magpie-Robin","2011-2012",-1.91151017884487,0.0608031455898227,0.122997708030503,0.137445486057,0.153436955616766,88.5992271763689,103.880830835947,122.05048705727,NA,NA,NA,NA,NA,NA,0.122997708030503,0.137445486057,0.153436955616766,0.00737131531964115,NA,NA,NA
2013,"Oriental Magpie-Robin","2013",-1.65703786825375,0.060158818016594,0.155906549932349,0.173622040305841,0.193110403114007,112.579999910926,131.222947481326,152.877295463283,NA,NA,NA,NA,NA,NA,0.155906549932349,0.173622040305841,0.193110403114007,0.0090385154966799,NA,NA,NA
2014,"Oriental Magpie-Robin","2014",-1.72200813461935,0.0595514337388293,0.147020206209596,0.163649018598343,0.181950018945613,106.449685346091,123.685371598403,143.935410286655,100,100,100,NA,NA,NA,0.147020206209596,0.163649018598343,0.181950018945613,0.00848408795344203,100,100,100
2015,"Oriental Magpie-Robin","2015",-1.70764336080033,0.0604824220465004,0.14873013462219,0.165808703539339,0.184627058656741,106.259941629549,125.317654130559,146.711052416852,87.3347033419372,101.319705403365,118.093425837011,NA,NA,NA,0.14873013462219,0.165808703539339,0.184627058656741,0.00871355556997425,86.6600109170299,101.319705403365,115.979399889701
2016,"Oriental Magpie-Robin","2016",-1.78899341830893,0.0599633219024188,0.13808306562759,0.15390896038529,0.17136161710098,99.1977385775284,116.323868732148,134.894027956526,81.2681878679833,94.0482024906254,110.335424798211,NA,NA,NA,0.13808306562759,0.15390896038529,0.17136161710098,0.0080744361008677,80.4523356686982,94.0482024906254,107.644069312553
2017,"Oriental Magpie-Robin","2017",-1.75869013708942,0.0582582775920886,0.142454451403153,0.158248439162435,0.175607343395858,102.689674236676,119.603632031016,139.704054151386,83.161272203477,96.6999011163258,112.8255431573,NA,NA,NA,0.142454451403153,0.158248439162435,0.175607343395858,0.00805815702004181,82.9269786499354,96.6999011163258,110.472823582716
2018,"Oriental Magpie-Robin","2018",-1.70293274487179,0.0593268191643445,0.149689128387221,0.166522477487801,0.185034470870265,108.304789564978,125.857122052878,145.879254041415,87.8130060469005,101.755866863162,117.347074932383,NA,NA,NA,0.149689128387221,0.166522477487801,0.185034470870265,0.00858844341866315,87.1710789445983,101.755866863162,116.340654781726
2019,"Oriental Magpie-Robin","2019",-1.67218129061563,0.0604285496812046,0.153678931863817,0.171250127723635,0.190594593606178,109.794488868865,129.430264019843,151.354974850607,90.9025450526323,104.644763036403,121.168613789554,NA,NA,NA,0.153678931863817,0.171250127723635,0.190594593606178,0.00896489584684578,89.5334611277375,104.644763036403,119.756064945069
2020,"Oriental Magpie-Robin","2020",-1.67925147054064,0.0586867847904845,0.153163393445193,0.170152669839649,0.188807621295037,109.011176569432,128.600809084171,149.273350744064,88.7784235443396,103.974146192266,120.285575974481,NA,NA,NA,0.153163393445193,0.170152669839649,0.188807621295037,0.00866799816043665,89.1620787135814,103.974146192266,118.78621367095
2021,"Oriental Magpie-Robin","2021",-1.67766683815036,0.0583374034998033,0.153483194929335,0.170398093821584,0.188960417180534,110.341460781901,128.786299694898,150.274175180279,89.8356411114186,104.124115916519,119.555699709044,NA,NA,NA,0.153483194929335,0.170398093821584,0.188960417180534,0.00863005045522873,89.332970896767,104.124115916519,118.915260936271
2022,"Oriental Magpie-Robin","2022",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.157825863426379,0.172039744270626,0.187533734751332,0.157825863426379,0.172039744270626,0.187533734751332,0.00725198002257511,91.3595472430413,105.127269166751,118.894991090461
2023,"Oriental Magpie-Robin","2023",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.156881220819075,0.173663068546517,0.192240098716297,0.156881220819075,0.173663068546517,0.192240098716297,0.00856216720787848,91.2385371941682,106.119223954989,120.99991071581
2024,"Oriental Magpie-Robin","2024",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.155874458980235,0.175301710106886,0.197150256478487,0.155874458980235,0.175301710106886,0.197150256478487,0.0099118628197199,91.0144376744953,107.120538582113,123.22663948973
2025,"Oriental Magpie-Robin","2025",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.154830762730739,0.176955813481825,0.20224249608245,0.154830762730739,0.176955813481825,0.20224249608245,0.0112882911995334,90.7097382372514,108.131301365236,125.55286449322
2026,"Oriental Magpie-Robin","2026",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.153764853305787,0.178625524565172,0.207505664267312,0.153764853305787,0.178625524565172,0.207505664267312,0.0126840159486661,90.342168626193,109.151601454811,127.961034283429
2027,"Oriental Magpie-Robin","2027",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.152685810665116,0.180310990627388,0.212934346678345,0.152685810665116,0.180310990627388,0.212934346678345,0.0140944795725877,89.9255054724239,110.181528842492,130.43755221256
2028,"Oriental Magpie-Robin","2028",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.151599495109974,0.182012360328536,0.218526448840298,0.151599495109974,0.182012360328536,0.218526448840298,0.015516767968654,89.4704036210758,111.221174369071,132.971945117066
2029,"Oriental Magpie-Robin","2029",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.150509834956609,0.183729783731402,0.224281911143677,0.150509834956609,0.183729783731402,0.224281911143677,0.0169489534565269,88.9851138710407,112.270629732492,135.556145593943
2030,"Oriental Magpie-Robin","2030",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.149419547952935,0.185463412314725,0.230201990158988,0.149419547952935,0.185463412314725,0.230201990158988,0.0183897267151993,88.476055915568,113.329987495937,138.183919076306
1992,"White-rumped Shama","before 2000",-3.93007721967487,0.100172151560486,0.0160110830746162,0.0194505054521498,0.0236198543820272,100,100,100,NA,NA,NA,NA,NA,NA,0.0160110830746162,0.0194505054521498,0.0236198543820272,0.00175480733547634,NA,NA,NA
2003,"White-rumped Shama","2000-2006",-3.54741980778209,0.103400544717006,0.0232414092652991,0.0283881158890709,0.0346541655085346,111.415737665918,145.950530483171,190.230197899753,NA,NA,NA,NA,NA,NA,0.0232414092652991,0.0283881158890709,0.0346541655085346,0.00262587072641414,NA,NA,NA
2009,"White-rumped Shama","2007-2010",-3.39342001595939,0.0826796922383276,0.0281636779099414,0.0330355908148444,0.0387333414975865,130.12364735122,169.84438217359,219.2743345851,NA,NA,NA,NA,NA,NA,0.0281636779099414,0.0330355908148444,0.0387333414975865,0.0024856698494403,NA,NA,NA
2012,"White-rumped Shama","2011-2012",-3.78323548327249,0.0855640598058874,0.0190527483521648,0.0224921615870672,0.0265440117638318,91.0502926071823,115.637928497026,148.82748560714,NA,NA,NA,NA,NA,NA,0.0190527483521648,0.0224921615870672,0.0265440117638318,0.00175480267086858,NA,NA,NA
2013,"White-rumped Shama","2013",-3.55880854810673,0.087994179435925,0.0236773988224533,0.0280712001608878,0.0332663666360154,110.093253210769,144.321186048073,187.45607335525,NA,NA,NA,NA,NA,NA,0.0236773988224533,0.0280712001608878,0.0332663666360154,0.00224173537675227,NA,NA,NA
2014,"White-rumped Shama","2014",-3.63000692682126,0.0773042564357084,0.0225302684630997,0.0261675383258982,0.030382822095132,104.863381282896,134.533975943571,174.915418361752,100,100,100,NA,NA,NA,0.0225302684630997,0.0261675383258982,0.030382822095132,0.00185574992999921,100,100,100
2015,"White-rumped Shama","2015",-3.83998359765907,0.0767006111564469,0.0183238924590398,0.0212646050101693,0.0246712972607778,86.3616615144978,109.326747638936,142.297815701587,65.1475146290686,81.2632993800706,101.229695030653,NA,NA,NA,0.0183238924590398,0.0212646050101693,0.0246712972607778,0.00150036354649465,65.3296141092446,81.2632993800706,97.1969846508966
2016,"White-rumped Shama","2016",-3.79442864745068,0.0752311506136192,0.0192244604521962,0.0222446123931467,0.0257329707188496,90.9265603355532,114.365215073051,144.183545151786,69.6819543038364,85.0084257682391,103.536166285592,NA,NA,NA,0.0192244604521962,0.0222446123931467,0.0257329707188496,0.00154089384742368,68.4908898036436,85.0084257682391,101.525961732835
2017,"White-rumped Shama","2017",-3.83234488437245,0.0749503620626313,0.0185259490932199,0.0214259018317703,0.0247740388796348,87.1293420756726,110.156015659748,139.193885464335,66.8361752472487,81.8796998209225,100.346775062998,NA,NA,NA,0.0185259490932199,0.0214259018317703,0.0247740388796348,0.0014795677237502,65.9942177097276,81.8796998209225,97.7651819321175
2018,"White-rumped Shama","2018",-3.80136457211653,0.071978843197466,0.0192137751533011,0.0220925703561024,0.0253970807688923,89.3172332066641,113.583528255614,144.468146746344,69.0141092585764,84.4273927526351,103.187356470329,NA,NA,NA,0.0192137751533011,0.0220925703561024,0.0253970807688923,0.00146877306265369,68.3417095907183,84.4273927526351,100.513075914552
2019,"White-rumped Shama","2019",-3.85297924725411,0.0757212885547714,0.0181238939080023,0.0209929479784014,0.0243105288024822,83.6134168992041,107.930089683511,139.159429352454,65.2250548801074,80.2251542233325,97.2483390459194,NA,NA,NA,0.0181238939080023,0.0209929479784014,0.0243105288024822,0.00146380309714243,64.5866355927301,80.2251542233325,95.863672853935
2020,"White-rumped Shama","2020",-3.98274780866607,0.0704184651957626,0.0161010137378358,0.0184618188959534,0.0211650368702662,76.0814246689085,94.9169107269284,118.955304123487,58.5446407483525,70.5523716676155,85.5838902839163,NA,NA,NA,0.0161010137378358,0.0184618188959534,0.0211650368702662,0.001204492427611,57.2269680201067,70.5523716676155,83.8777753151243
2021,"White-rumped Shama","2021",-3.84770262964952,0.0733319846451849,0.0183036330961654,0.0211028323045239,0.0243247863774113,83.9885307123699,108.495032977107,136.280992321415,67.5837504881455,80.6450803346616,98.7690644922885,NA,NA,NA,0.0183036330961654,0.0211028323045239,0.0243247863774113,0.00142816286140743,65.1503749362601,80.6450803346616,96.1397857330631
2022,"White-rumped Shama","2022",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0169743502894344,0.0190325861707485,0.0213403947821462,0.0169743502894344,0.0190325861707485,0.0213403947821462,0.00105012034760925,59.9242737141751,72.7335752171685,85.542876720162
