"","gridg1","gridg3","month","no.sp","timegroups","OBSERVATION.COUNT","OBSERVER.ID","TEMP.REGION","timegroups1","DATETIME"
"92923","14987","934","10",1,"2019",0,NA,NA,NA,NA
"92924","14597","934","10",27,"2019",1,483873,NA,"2015-2019",2023-06-01 07:14:00
"92925","14727","934","10",23,"2019",0,NA,NA,NA,NA
"92926","14860","934","10",4,"2019",0,NA,NA,NA,NA
"92927","14730","934","10",26,"2019",0,NA,NA,NA,NA
"92928","14600","934","10",19,"2019",1,1467279,NA,"2015-2019",2023-06-01 06:45:00
"92929","14988","934","10",9,"2019",0,NA,NA,NA,NA
"92930","14988","934","10",7,"2019",0,NA,NA,NA,NA
"92931","14988","934","10",8,"2019",0,NA,NA,NA,NA
"92932","14988","934","10",5,"2019",0,NA,NA,NA,NA
"92933","14988","934","10",6,"2019",0,NA,NA,NA,NA
"92934","14988","934","10",10,"2019",0,NA,NA,NA,NA
"92935","14598","934","10",52,"2019",0,NA,NA,NA,NA
"92936","14598","934","10",10,"2019",0,NA,NA,NA,NA
"92937","14988","934","10",8,"2019",0,NA,NA,NA,NA
"92938","14988","934","10",5,"2019",0,NA,NA,NA,NA
"92939","14988","934","10",5,"2019",0,NA,NA,NA,NA
"92940","14730","934","10",4,"2019",0,NA,NA,NA,NA
"92941","14727","934","10",21,"2019",0,NA,NA,NA,NA
"92942","14730","934","10",3,"2019",0,NA,NA,NA,NA
"92943","14598","934","10",26,"2019",0,NA,NA,NA,NA
"92944","14727","934","10",2,"2015",0,NA,NA,NA,NA
"92945","14988","934","10",9,"2020",0,NA,NA,NA,NA
"92946","14988","934","10",2,"2020",0,NA,NA,NA,NA
"92947","14597","934","10",13,"2020",1,483873,NA,"2020-2022",2023-06-01 07:11:00
"92948","14860","934","10",2,"2020",0,NA,NA,NA,NA
"92949","14598","934","10",6,"2020",0,NA,NA,NA,NA
"92950","14860","934","10",8,"2020",0,NA,NA,NA,NA
"92951","14860","934","10",9,"2020",0,NA,NA,NA,NA
"92952","14988","934","10",14,"2020",0,NA,NA,NA,NA
"92953","14988","934","10",9,"2020",0,NA,NA,NA,NA
"92954","14988","934","10",3,"2020",0,NA,NA,NA,NA
"92955","14860","934","10",2,"2020",0,NA,NA,NA,NA
"92956","14988","934","10",3,"2020",0,NA,NA,NA,NA
"92957","14727","934","10",35,"2020",0,NA,NA,NA,NA
"92958","14988","934","10",7,"2020",0,NA,NA,NA,NA
"92959","14727","934","10",16,"2020",0,NA,NA,NA,NA
"92960","14988","934","10",6,"2020",0,NA,NA,NA,NA
"92961","14727","934","10",13,"2020",0,NA,NA,NA,NA
"92962","14600","934","10",12,"2020",0,NA,NA,NA,NA
"92963","14727","934","10",14,"2020",0,NA,NA,NA,NA
"92964","14988","934","10",5,"2020",0,NA,NA,NA,NA
"92965","14727","934","10",13,"2020",0,NA,NA,NA,NA
"92966","14727","934","10",19,"2020",0,NA,NA,NA,NA
"92967","14727","934","10",55,"2020",0,NA,NA,NA,NA
"92968","14727","934","10",2,"2007-2010",0,NA,NA,NA,NA
"92969","14857","934","10",27,"2020",0,NA,NA,NA,NA
"92970","14988","934","10",8,"2020",0,NA,NA,NA,NA
"92971","14988","934","10",2,"2020",0,NA,NA,NA,NA
"92972","14988","934","10",3,"2020",0,NA,NA,NA,NA
"92973","14858","934","10",9,"2018",0,NA,NA,NA,NA
"92974","14727","934","10",4,"2011-2012",0,NA,NA,NA,NA
"92975","14859","934","10",16,"2018",0,NA,NA,NA,NA
"92976","14727","934","10",2,"2016",0,NA,NA,NA,NA
"92977","14727","934","10",3,"2016",0,NA,NA,NA,NA
"92978","14598","934","10",13,"2020",0,NA,NA,NA,NA
"92979","14598","934","10",28,"2020",0,NA,NA,NA,NA
"92980","14597","934","10",19,"2019",0,NA,NA,NA,NA
"92981","14727","934","10",5,"2019",0,NA,NA,NA,NA
"92982","14597","934","10",18,"2015",0,NA,NA,NA,NA
"92983","14597","934","10",23,"2017",0,NA,NA,NA,NA
"92984","14597","934","10",39,"2016",0,NA,NA,NA,NA
"92985","14727","934","10",17,"2011-2012",0,NA,NA,NA,NA
"92986","14727","934","10",1,"2021",0,NA,NA,NA,NA
"92987","14598","934","10",9,"2021",0,NA,NA,NA,NA
"92988","14988","934","10",6,"2021",0,NA,NA,NA,NA
"92989","14599","934","10",4,"2021",0,NA,NA,NA,NA
"92990","14598","934","10",23,"2021",0,NA,NA,NA,NA
"92991","14599","934","10",8,"2021",0,NA,NA,NA,NA
"92992","14598","934","10",10,"2021",0,NA,NA,NA,NA
"92993","14598","934","10",30,"2021",0,NA,NA,NA,NA
"92994","14597","934","10",5,"2021",0,NA,NA,NA,NA
"92995","14860","934","10",4,"2021",0,NA,NA,NA,NA
"92996","14599","934","10",14,"2021",0,NA,NA,NA,NA
"92997","14727","934","10",20,"2021",1,667690,NA,"2020-2022",2023-06-01 06:36:00
"92998","14727","934","10",13,"2021",0,NA,NA,NA,NA
"92999","14597","934","10",7,"2021",0,NA,NA,NA,NA
"93000","14597","934","10",21,"2021",1,483873,NA,"2020-2022",2023-06-01 07:30:00
"93001","14727","934","10",38,"2021",0,NA,NA,NA,NA
"93002","14727","934","10",14,"2021",0,NA,NA,NA,NA
"93003","14727","934","10",32,"2021",0,NA,NA,NA,NA
"93004","14727","934","10",21,"2021",0,NA,NA,NA,NA
"93005","14727","934","10",16,"2021",0,NA,NA,NA,NA
"93006","14727","934","10",9,"2021",0,NA,NA,NA,NA
"93007","14727","934","10",14,"2021",0,NA,NA,NA,NA
"93008","14597","934","10",25,"2021",0,NA,NA,NA,NA
"93009","14598","934","10",6,"2021",0,NA,NA,NA,NA
"93010","14727","934","10",8,"2021",0,NA,NA,NA,NA
"93011","14727","934","10",4,"2021",0,NA,NA,NA,NA
"93012","14598","934","10",7,"2021",0,NA,NA,NA,NA
"93013","14598","934","10",17,"2021",0,NA,NA,NA,NA
"93014","14598","934","10",10,"2021",0,NA,NA,NA,NA
"93015","14730","934","10",3,"2021",0,NA,NA,NA,NA
"93016","14730","934","10",2,"2021",0,NA,NA,NA,NA
"93017","14730","934","10",2,"2021",0,NA,NA,NA,NA
"93018","14600","934","10",8,"2021",0,NA,NA,NA,NA
"93019","14727","934","10",36,"2021",0,NA,NA,NA,NA
"93020","14727","934","10",1,"2021",0,NA,NA,NA,NA
"93021","14598","934","10",55,"2021",0,NA,NA,NA,NA
"93022","14730","934","10",2,"2021",0,NA,NA,NA,NA
"93023","14730","934","10",4,"2021",0,NA,NA,NA,NA
"93024","14730","934","10",4,"2021",0,NA,NA,NA,NA
"93025","14730","934","10",6,"2021",0,NA,NA,NA,NA
"93026","11026","720","10",7,"2014",0,NA,NA,NA,NA
"93027","11286","720","10",11,"2014",0,NA,NA,NA,NA
"93028","11287","720","10",17,"2014",0,NA,NA,NA,NA
"93029","11285","720","10",22,"2014",0,NA,NA,NA,NA
"93030","11285","720","10",11,"2014",0,NA,NA,NA,NA
"93031","11285","720","10",21,"2014",0,NA,NA,NA,NA
"93032","11285","720","10",15,"2015",0,NA,NA,NA,NA
"93033","11285","720","10",8,"2015",0,NA,NA,NA,NA
"93034","11285","720","10",12,"2015",0,NA,NA,NA,NA
"93035","11285","720","10",17,"2017",0,NA,NA,NA,NA
"93036","11285","720","10",8,"2017",0,NA,NA,NA,NA
"93037","11285","720","10",6,"2017",0,NA,NA,NA,NA
"93038","11285","720","10",7,"2017",0,NA,NA,NA,NA
"93039","11285","720","10",8,"2017",0,NA,NA,NA,NA
"93040","11285","720","10",22,"2019",0,NA,NA,NA,NA
"93041","11285","720","10",5,"2019",0,NA,NA,NA,NA
"93042","11285","720","10",25,"2019",0,NA,NA,NA,NA
"93043","11416","720","10",38,"2021",0,NA,NA,NA,NA
"93044","11285","720","10",15,"2022",0,NA,NA,NA,NA
"93045","11285","720","10",20,"2022",0,NA,NA,NA,NA
"93046","11285","720","10",16,"2022",0,NA,NA,NA,NA
"93047","11285","720","10",15,"2022",0,NA,NA,NA,NA
"93048","11155","720","10",40,"2022",0,NA,NA,NA,NA
"93049","11155","720","10",57,"2022",0,NA,NA,NA,NA
"93050","11285","720","10",45,"2022",0,NA,NA,NA,NA
"93051","11285","720","10",11,"2022",0,NA,NA,NA,NA
"93052","11285","720","10",7,"2022",0,NA,NA,NA,NA
"93053","11285","720","10",11,"2022",0,NA,NA,NA,NA
"93054","11155","720","10",4,"2022",0,NA,NA,NA,NA
"93055","11285","720","10",21,"2022",0,NA,NA,NA,NA
"93056","11155","720","10",6,"2022",0,NA,NA,NA,NA
"93057","11285","720","10",13,"2022",0,NA,NA,NA,NA
"93058","11285","720","10",22,"2022",0,NA,NA,NA,NA
"93059","11285","720","10",13,"2022",0,NA,NA,NA,NA
"93060","11285","720","10",6,"2022",0,NA,NA,NA,NA
"93061","11285","720","10",4,"2022",0,NA,NA,NA,NA
"93062","11285","720","10",23,"2022",0,NA,NA,NA,NA
"93063","11285","720","10",8,"2022",0,NA,NA,NA,NA
"93064","11155","720","10",10,"2022",0,NA,NA,NA,NA
"93065","11155","720","10",11,"2022",0,NA,NA,NA,NA
"93066","11285","720","10",3,"2022",0,NA,NA,NA,NA
"93067","11285","720","10",14,"2022",0,NA,NA,NA,NA
"93068","11285","720","10",13,"2022",0,NA,NA,NA,NA
"93069","11285","720","10",14,"2022",0,NA,NA,NA,NA
"93070","11285","720","10",7,"2022",0,NA,NA,NA,NA
"93071","11285","720","10",10,"2022",0,NA,NA,NA,NA
"93072","11285","720","10",16,"2022",0,NA,NA,NA,NA
"93073","11285","720","10",19,"2022",0,NA,NA,NA,NA
"93074","11286","720","10",23,"2021",0,NA,NA,NA,NA
"93075","11285","720","10",12,"2022",0,NA,NA,NA,NA
"93076","11285","720","10",7,"2022",0,NA,NA,NA,NA
"93077","11285","720","10",7,"2022",0,NA,NA,NA,NA
"93078","11155","720","10",52,"2022",0,NA,NA,NA,NA
"93079","11156","720","10",49,"2022",1,1974480,NA,"2020-2022",2023-06-01 05:00:00
"93080","11287","720","10",40,"2022",0,NA,NA,NA,NA
"93081","11286","720","10",10,"2022",0,NA,NA,NA,NA
"93082","11286","720","10",27,"2022",0,NA,NA,NA,NA
"93083","11285","720","10",11,"2022",0,NA,NA,NA,NA
"93084","11285","720","10",12,"2022",0,NA,NA,NA,NA
"93085","11285","720","10",11,"2022",0,NA,NA,NA,NA
"93086","11285","720","10",10,"2022",0,NA,NA,NA,NA
"93087","11285","720","10",13,"2022",0,NA,NA,NA,NA
"93088","11285","720","10",8,"2022",0,NA,NA,NA,NA
"93089","11285","720","10",10,"2022",0,NA,NA,NA,NA
"93090","11155","720","10",14,"2022",0,NA,NA,NA,NA
"93091","11285","720","10",12,"2022",0,NA,NA,NA,NA
"93092","11285","720","10",9,"2022",0,NA,NA,NA,NA
"93093","11418","720","10",51,"2022",0,NA,NA,NA,NA
"93094","11285","720","10",9,"2022",0,NA,NA,NA,NA
"93095","11286","720","10",15,"2022",0,NA,NA,NA,NA
"93096","11285","720","10",12,"2022",0,NA,NA,NA,NA
"93097","11286","720","10",14,"2022",0,NA,NA,NA,NA
"93098","11286","720","10",5,"2022",0,NA,NA,NA,NA
"93099","11285","720","10",11,"2022",0,NA,NA,NA,NA
"93100","11285","720","10",10,"2022",0,NA,NA,NA,NA
"93101","11286","720","10",20,"2022",0,NA,NA,NA,NA
"93102","11155","720","10",8,"2022",0,NA,NA,NA,NA
"93103","11155","720","10",7,"2022",0,NA,NA,NA,NA
"93104","11155","720","10",7,"2022",0,NA,NA,NA,NA
"93105","11285","720","10",10,"2022",0,NA,NA,NA,NA
"93106","11285","720","10",9,"2022",0,NA,NA,NA,NA
"93107","11286","720","10",9,"2022",0,NA,NA,NA,NA
"93108","11285","720","10",9,"2022",0,NA,NA,NA,NA
"93109","11285","720","10",18,"2022",0,NA,NA,NA,NA
"93110","11285","720","10",13,"2022",0,NA,NA,NA,NA
"93111","11285","720","10",29,"2022",0,NA,NA,NA,NA
"93112","11285","720","10",3,"2022",0,NA,NA,NA,NA
"93113","11285","720","10",42,"2022",0,NA,NA,NA,NA
"93114","11285","720","10",21,"2022",0,NA,NA,NA,NA
"93115","11285","720","10",6,"2022",0,NA,NA,NA,NA
"93116","11026","720","10",17,"2022",0,NA,NA,NA,NA
"93117","11285","720","10",5,"2022",0,NA,NA,NA,NA
"93118","11155","720","10",3,"2022",0,NA,NA,NA,NA
"93119","11155","720","10",7,"2022",0,NA,NA,NA,NA
"93120","11155","720","10",5,"2022",0,NA,NA,NA,NA
"93121","11155","720","10",6,"2022",0,NA,NA,NA,NA
"93122","11285","720","10",9,"2022",0,NA,NA,NA,NA
"93123","11287","720","10",10,"2022",0,NA,NA,NA,NA
"93124","11155","720","10",16,"2022",0,NA,NA,NA,NA
"93125","11285","720","10",31,"2022",0,NA,NA,NA,NA
"93126","11287","720","10",4,"2022",0,NA,NA,NA,NA
"93127","11155","720","10",17,"2022",0,NA,NA,NA,NA
"93128","11286","720","10",9,"2022",0,NA,NA,NA,NA
"93129","11285","720","10",33,"2022",0,NA,NA,NA,NA
"93130","11285","720","10",17,"2022",0,NA,NA,NA,NA
"93131","11285","720","10",5,"2022",0,NA,NA,NA,NA
"93132","11026","720","10",5,"2022",0,NA,NA,NA,NA
"93133","11285","720","10",8,"2022",0,NA,NA,NA,NA
"93134","11286","720","10",19,"2022",0,NA,NA,NA,NA
"93135","11285","720","10",4,"2022",0,NA,NA,NA,NA
"93136","11155","720","10",16,"2022",0,NA,NA,NA,NA
"93137","11287","720","10",20,"2022",0,NA,NA,NA,NA
"93138","11286","720","10",20,"2022",0,NA,NA,NA,NA
"93139","11286","720","10",16,"2022",0,NA,NA,NA,NA
"93140","11286","720","10",11,"2022",0,NA,NA,NA,NA
"93141","11026","720","10",10,"2022",0,NA,NA,NA,NA
"93142","11286","720","10",17,"2022",0,NA,NA,NA,NA
"93143","11287","720","10",4,"2022",0,NA,NA,NA,NA
"93144","11287","720","10",7,"2022",0,NA,NA,NA,NA
"93145","11285","720","10",23,"2022",0,NA,NA,NA,NA
"93146","11285","720","10",21,"2022",0,NA,NA,NA,NA
"93147","11285","720","10",19,"2022",0,NA,NA,NA,NA
"93148","11285","720","10",28,"2022",0,NA,NA,NA,NA
"93149","11155","720","10",4,"2022",0,NA,NA,NA,NA
"93150","11286","720","10",21,"2022",0,NA,NA,NA,NA
"93151","11155","720","10",5,"2022",0,NA,NA,NA,NA
"93152","11285","720","10",11,"2022",0,NA,NA,NA,NA
"93153","11285","720","10",7,"2022",0,NA,NA,NA,NA
"93154","11285","720","10",9,"2018",0,NA,NA,NA,NA
"93155","11285","720","10",10,"2022",0,NA,NA,NA,NA
"93156","11287","720","10",11,"2014",0,NA,NA,NA,NA
"93157","11288","720","10",58,"2014",1,236487,NA,"2007-2014",2023-06-01 09:20:00
"93158","11287","720","10",16,"2014",0,NA,NA,NA,NA
"93159","11288","720","10",37,"2014",0,NA,NA,NA,NA
"93160","11285","720","10",4,"2014",0,NA,NA,NA,NA
"93161","11285","720","10",11,"2014",0,NA,NA,NA,NA
"93162","11285","720","10",10,"2014",0,NA,NA,NA,NA
"93163","11285","720","10",12,"2014",0,NA,NA,NA,NA
"93164","11285","720","10",23,"2014",0,NA,NA,NA,NA
"93165","11285","720","10",28,"2014",0,NA,NA,NA,NA
"93166","11285","720","10",16,"2014",0,NA,NA,NA,NA
"93167","11285","720","10",24,"2014",0,NA,NA,NA,NA
"93168","11285","720","10",10,"2014",0,NA,NA,NA,NA
"93169","11285","720","10",5,"2014",0,NA,NA,NA,NA
"93170","11285","720","10",12,"2013",0,NA,NA,NA,NA
"93171","11285","720","10",13,"2015",0,NA,NA,NA,NA
"93172","11285","720","10",6,"2015",0,NA,NA,NA,NA
"93173","11285","720","10",25,"2015",0,NA,NA,NA,NA
"93174","11285","720","10",14,"2015",0,NA,NA,NA,NA
"93175","11285","720","10",4,"2015",0,NA,NA,NA,NA
"93176","11285","720","10",14,"2015",0,NA,NA,NA,NA
"93177","11287","720","10",7,"2015",0,NA,NA,NA,NA
"93178","11285","720","10",5,"2015",0,NA,NA,NA,NA
"93179","11155","720","10",4,"2016",0,NA,NA,NA,NA
"93180","11285","720","10",9,"2016",0,NA,NA,NA,NA
"93181","11285","720","10",10,"2016",0,NA,NA,NA,NA
"93182","11285","720","10",31,"2016",0,NA,NA,NA,NA
"93183","11155","720","10",19,"2016",0,NA,NA,NA,NA
"93184","11155","720","10",12,"2014",0,NA,NA,NA,NA
"93185","11285","720","10",32,"2016",0,NA,NA,NA,NA
"93186","11285","720","10",13,"2016",0,NA,NA,NA,NA
"93187","11285","720","10",18,"2016",0,NA,NA,NA,NA
"93188","11285","720","10",37,"2007-2010",0,NA,NA,NA,NA
"93189","11285","720","10",12,"2017",0,NA,NA,NA,NA
"93190","11286","720","10",43,"2017",0,NA,NA,NA,NA
"93191","11155","720","10",9,"2017",0,NA,NA,NA,NA
"93192","11285","720","10",5,"2017",0,NA,NA,NA,NA
"93193","11285","720","10",20,"2017",0,NA,NA,NA,NA
"93194","11285","720","10",12,"2017",0,NA,NA,NA,NA
"93195","11287","720","10",3,"2011-2012",0,NA,NA,NA,NA
"93196","11285","720","10",4,"2017",0,NA,NA,NA,NA
"93197","11285","720","10",4,"2017",0,NA,NA,NA,NA
"93198","11285","720","10",3,"2017",0,NA,NA,NA,NA
"93199","11285","720","10",20,"2017",0,NA,NA,NA,NA
"93200","11285","720","10",23,"2018",0,NA,NA,NA,NA
"93201","11286","720","10",46,"2018",0,NA,NA,NA,NA
"93202","11155","720","10",34,"2018",0,NA,NA,NA,NA
"93203","11285","720","10",3,"2018",0,NA,NA,NA,NA
"93204","11286","720","10",59,"2018",1,852710,NA,"2015-2019",2023-06-01 05:45:00
"93205","11026","720","10",12,"2018",0,NA,NA,NA,NA
"93206","11285","720","10",8,"2018",0,NA,NA,NA,NA
"93207","11285","720","10",10,"2018",0,NA,NA,NA,NA
"93208","11285","720","10",3,"2018",0,NA,NA,NA,NA
"93209","11285","720","10",20,"2018",0,NA,NA,NA,NA
"93210","11285","720","10",20,"2018",0,NA,NA,NA,NA
"93211","11287","720","10",10,"2018",0,NA,NA,NA,NA
"93212","11026","720","10",8,"2018",0,NA,NA,NA,NA
"93213","11285","720","10",24,"2018",0,NA,NA,NA,NA
"93214","11285","720","10",29,"2018",1,973413,NA,"2015-2019",2023-06-01 06:58:00
"93215","11285","720","10",5,"2018",0,NA,NA,NA,NA
"93216","11285","720","10",11,"2019",0,NA,NA,NA,NA
"93217","11155","720","10",4,"2019",0,NA,NA,NA,NA
"93218","11026","720","10",25,"2019",0,NA,NA,NA,NA
"93219","11026","720","10",8,"2019",0,NA,NA,NA,NA
"93220","11415","720","10",14,"2019",0,NA,NA,NA,NA
"93221","11288","720","10",11,"2019",0,NA,NA,NA,NA
"93222","11285","720","10",11,"2019",0,NA,NA,NA,NA
"93223","11155","720","10",6,"2019",0,NA,NA,NA,NA
"93224","11415","720","10",25,"2019",0,NA,NA,NA,NA
"93225","11285","720","10",17,"2019",0,NA,NA,NA,NA
"93226","11285","720","10",8,"2019",0,NA,NA,NA,NA
"93227","11155","720","10",6,"2019",0,NA,NA,NA,NA
"93228","11285","720","10",6,"2019",0,NA,NA,NA,NA
"93229","11416","720","10",38,"2019",0,NA,NA,NA,NA
"93230","11285","720","10",3,"2019",0,NA,NA,NA,NA
"93231","11155","720","10",4,"2019",0,NA,NA,NA,NA
"93232","11285","720","10",5,"2019",0,NA,NA,NA,NA
"93233","11287","720","10",13,"2019",0,NA,NA,NA,NA
"93234","11287","720","10",14,"2019",0,NA,NA,NA,NA
"93235","11287","720","10",9,"2019",0,NA,NA,NA,NA
"93236","11155","720","10",13,"2019",0,NA,NA,NA,NA
"93237","11287","720","10",35,"2019",0,NA,NA,NA,NA
"93238","11286","720","10",21,"2019",0,NA,NA,NA,NA
"93239","11285","720","10",34,"2019",0,NA,NA,NA,NA
"93240","11156","720","10",1,"2019",0,NA,NA,NA,NA
"93241","11285","720","10",7,"2019",0,NA,NA,NA,NA
"93242","11285","720","10",47,"2019",0,NA,NA,NA,NA
"93243","11287","720","10",11,"2018",0,NA,NA,NA,NA
"93244","11285","720","10",28,"2019",0,NA,NA,NA,NA
"93245","11285","720","10",3,"2016",0,NA,NA,NA,NA
"93246","11285","720","10",3,"2018",0,NA,NA,NA,NA
"93247","11285","720","10",7,"2020",0,NA,NA,NA,NA
"93248","11286","720","10",13,"2020",0,NA,NA,NA,NA
"93249","11155","720","10",21,"2020",0,NA,NA,NA,NA
"93250","11286","720","10",49,"2020",0,NA,NA,NA,NA
"93251","11285","720","10",41,"2020",0,NA,NA,NA,NA
"93252","11285","720","10",44,"2020",0,NA,NA,NA,NA
"93253","11285","720","10",5,"2020",0,NA,NA,NA,NA
"93254","11285","720","10",17,"2020",0,NA,NA,NA,NA
"93255","11285","720","10",1,"2020",0,NA,NA,NA,NA
"93256","11286","720","10",11,"2020",0,NA,NA,NA,NA
"93257","11416","720","10",35,"2020",0,NA,NA,NA,NA
"93258","11026","720","10",16,"2020",0,NA,NA,NA,NA
"93259","11286","720","10",29,"2020",0,NA,NA,NA,NA
"93260","11285","720","10",6,"2020",0,NA,NA,NA,NA
"93261","11285","720","10",15,"2020",0,NA,NA,NA,NA
"93262","11288","720","10",7,"2020",0,NA,NA,NA,NA
"93263","11416","720","10",56,"2020",0,NA,NA,NA,NA
"93264","11288","720","10",6,"2018",0,NA,NA,NA,NA
"93265","11286","720","10",21,"2021",0,NA,NA,NA,NA
"93266","11026","720","10",14,"2021",0,NA,NA,NA,NA
"93267","11026","720","10",10,"2021",0,NA,NA,NA,NA
"93268","11285","720","10",1,"2021",0,NA,NA,NA,NA
"93269","11286","720","10",2,"2021",0,NA,NA,NA,NA
"93270","11155","720","10",13,"2021",0,NA,NA,NA,NA
"93271","11285","720","10",4,"2021",0,NA,NA,NA,NA
"93272","11285","720","10",5,"2021",0,NA,NA,NA,NA
"93273","11285","720","10",11,"2021",0,NA,NA,NA,NA
"93274","11286","720","10",9,"2021",0,NA,NA,NA,NA
"93275","11285","720","10",22,"2021",0,NA,NA,NA,NA
"93276","11416","720","10",6,"2021",0,NA,NA,NA,NA
"93277","11416","720","10",7,"2021",0,NA,NA,NA,NA
"93278","11288","720","10",13,"2021",0,NA,NA,NA,NA
"93279","11415","720","10",5,"2021",0,NA,NA,NA,NA
"93280","11415","720","10",2,"2021",0,NA,NA,NA,NA
"93281","11155","720","10",7,"2021",0,NA,NA,NA,NA
"93282","11416","720","10",15,"2021",0,NA,NA,NA,NA
"93283","11418","720","10",60,"2021",0,NA,NA,NA,NA
"93284","11285","720","10",10,"2021",0,NA,NA,NA,NA
"93285","11286","720","10",4,"2021",0,NA,NA,NA,NA
"93286","11285","720","10",8,"2021",0,NA,NA,NA,NA
"93287","11285","720","10",10,"2021",0,NA,NA,NA,NA
"93288","11415","720","10",8,"2021",0,NA,NA,NA,NA
"93289","11288","720","10",11,"2021",0,NA,NA,NA,NA
"93290","11418","720","10",67,"2021",0,NA,NA,NA,NA
"93291","11285","720","10",19,"2021",0,NA,NA,NA,NA
"93292","11285","720","10",16,"2021",0,NA,NA,NA,NA
"93293","11285","720","10",5,"2021",0,NA,NA,NA,NA
"93294","11416","720","10",16,"2021",0,NA,NA,NA,NA
"93295","11287","720","10",39,"2021",0,NA,NA,NA,NA
"93296","11027","720","10",7,"2021",0,NA,NA,NA,NA
"93297","11285","720","10",11,"2021",0,NA,NA,NA,NA
"93298","11285","720","10",15,"2021",0,NA,NA,NA,NA
"93299","11285","720","10",3,"2021",0,NA,NA,NA,NA
"93300","11155","720","10",32,"2021",0,NA,NA,NA,NA
"93301","11285","720","10",7,"2021",0,NA,NA,NA,NA
"93302","11285","720","10",6,"2021",0,NA,NA,NA,NA
"93303","11155","720","10",9,"2021",0,NA,NA,NA,NA
"93304","11155","720","10",16,"2021",0,NA,NA,NA,NA
"93305","11287","720","10",25,"before 2000",0,NA,NA,NA,NA
"93306","11288","720","10",57,"2021",0,NA,NA,NA,NA
"93307","14209","901","10",5,"2016",0,NA,NA,NA,NA
"93308","14207","901","10",6,"2019",0,NA,NA,NA,NA
"93309","14077","901","10",15,"2019",0,NA,NA,NA,NA
"93310","14080","901","10",7,"2021",0,NA,NA,NA,NA
"93311","14340","901","10",7,"2022",0,NA,NA,NA,NA
"93312","14340","901","10",12,"2022",0,NA,NA,NA,NA
"93313","14470","901","10",11,"2022",0,NA,NA,NA,NA
"93314","14077","901","10",40,"2022",0,NA,NA,NA,NA
"93315","14470","901","10",22,"2022",0,NA,NA,NA,NA
"93316","14209","901","10",3,"2011-2012",0,NA,NA,NA,NA
"93317","14209","901","10",6,"2011-2012",0,NA,NA,NA,NA
"93318","14080","901","10",7,"2022",0,NA,NA,NA,NA
"93319","14470","901","10",3,"2022",0,NA,NA,NA,NA
"93320","14470","901","10",10,"2022",0,NA,NA,NA,NA
"93321","14080","901","10",10,"2022",1,1042740,NA,"2020-2022",2023-06-01 08:16:00
"93322","14080","901","10",18,"2022",0,NA,NA,NA,NA
"93323","14339","901","10",3,"2022",0,NA,NA,NA,NA
"93324","14080","901","10",26,"2022",1,1532026,NA,"2020-2022",2023-06-01 07:17:00
"93325","14080","901","10",15,"2022",0,NA,NA,NA,NA
"93326","14080","901","10",14,"2022",0,NA,NA,NA,NA
"93327","14340","901","10",7,"2022",0,NA,NA,NA,NA
"93328","14080","901","10",15,"2022",0,NA,NA,NA,NA
"93329","14080","901","10",15,"2022",0,NA,NA,NA,NA
"93330","14080","901","10",9,"2022",0,NA,NA,NA,NA
"93331","14339","901","10",5,"2022",0,NA,NA,NA,NA
"93332","14339","901","10",5,"2022",0,NA,NA,NA,NA
"93333","14339","901","10",4,"2022",0,NA,NA,NA,NA
"93334","14339","901","10",7,"2022",0,NA,NA,NA,NA
"93335","14339","901","10",12,"2022",0,NA,NA,NA,NA
"93336","14339","901","10",7,"2022",0,NA,NA,NA,NA
"93337","14339","901","10",8,"2022",0,NA,NA,NA,NA
"93338","14339","901","10",5,"2022",0,NA,NA,NA,NA
"93339","14339","901","10",8,"2022",0,NA,NA,NA,NA
"93340","14340","901","10",11,"2022",0,NA,NA,NA,NA
"93341","14340","901","10",12,"2022",0,NA,NA,NA,NA
"93342","14339","901","10",4,"2022",0,NA,NA,NA,NA
"93343","14209","901","10",6,"2022",0,NA,NA,NA,NA
"93344","14339","901","10",7,"2022",0,NA,NA,NA,NA
"93345","14339","901","10",7,"2022",0,NA,NA,NA,NA
"93346","14080","901","10",28,"2022",0,NA,NA,NA,NA
"93347","14339","901","10",18,"2014",1,358767,NA,"2007-2014",2023-06-01 06:22:00
"93348","14080","901","10",4,"2014",0,NA,NA,NA,NA
"93349","14339","901","10",20,"2014",0,NA,NA,NA,NA
"93350","14080","901","10",11,"2014",0,NA,NA,NA,NA
"93351","14080","901","10",29,"2015",0,NA,NA,NA,NA
"93352","14080","901","10",16,"2015",0,NA,NA,NA,NA
"93353","14340","901","10",62,"2016",1,485413,NA,"2015-2019",2023-06-01 07:30:00
"93354","14338","901","10",5,"2016",0,NA,NA,NA,NA
"93355","14338","901","10",11,"2016",0,NA,NA,NA,NA
"93356","14338","901","10",38,"2016",0,NA,NA,NA,NA
"93357","14080","901","10",8,"2017",0,NA,NA,NA,NA
"93358","14080","901","10",40,"2017",0,NA,NA,NA,NA
"93359","14080","901","10",16,"2017",0,NA,NA,NA,NA
"93360","14470","901","10",58,"2017",1,538498,NA,"2015-2019",2023-06-01 06:30:00
"93361","14080","901","10",33,"2017",1,485413,NA,"2015-2019",2023-06-01 07:00:00
"93362","14470","901","10",59,"2017",1,538498,NA,"2015-2019",2023-06-01 06:30:00
"93363","14080","901","10",16,"2017",0,NA,NA,NA,NA
