"eBird.English.Name.2025","eBird.Scientific.Name.2025","eBird.Code","Order","Family","SoIB.Past.Priority.Status","SoIB.Past.Long.Term.Status","SoIB.Past.Current.Status","SoIB.Past.Range.Status","Breeding.Activity.Period","Non.Breeding.Activity.Period","Diet.Guild","India.Endemic","Subcontinent.Endemic","Himalayas.Endemic","Endemic.Region","Habitat.Specialization","Migratory.Status.Within.India","Essential","Discard","Restricted.Islands","India.Checklist.Common.Name","India.Checklist.Scientific.Name","BLI.Common.Name","BLI.Scientific.Name","IUCN.Category","WPA.Schedule","CITES.Appendix","CMS.Appendix","Onepercent.Estimates","Avilist.English.Name","Avilist.Scientific.Name","Avibase.ID","Selected.NRL","Generation.Length","No.of.Subspecies","Percent.of.Global.Range","India.Checklist.Sortorder","Long.Term.Analysis","Current.Analysis","Selected.SoIB","totalrange25km","proprange25km2000","proprange25km.current","proprange25km.latestyear","mean5km","ci5km","proj2026.lci","proj2026.mean","proj2026.rci","proj2027.lci","proj2027.mean","proj2027.rci","proj2028.lci","proj2028.mean","proj2028.rci","proj2029.lci","proj2029.mean","proj2029.rci","proj2030.lci","proj2030.mean","proj2030.rci","proj2031.lci","proj2031.mean","proj2031.rci","proj2032.lci","proj2032.mean","proj2032.rci","proj2033.lci","proj2033.mean","proj2033.rci","proj2034.lci","proj2034.mean","proj2034.rci","longtermlci","longtermmean","longtermrci","currentslopelci","currentslopemean","currentsloperci","rangelci","rangemean","rangerci","SoIB.Latest.Long.Term.Status","SoIB.Latest.Current.Status","SoIB.Latest.Range.Status","SoIB.Latest.Priority.Status","SoIB.Major.Update.Long.Term.Status","SoIB.Major.Update.Current.Status","SoIB.Major.Update.Range.Status","SoIB.Major.Update.Priority.Status"
"Sri Lanka Frogmouth","Batrachostomus moniliger","ceyfro1","Podargiformes","Podargidae (Frogmouths)",NA,NA,NA,NA,"Nocturnal","Nocturnal","Invertebrate","No","Yes","No","Western Ghats & Sri Lanka","Forest","Resident",NA,NA,NA,"Sri Lanka Frogmouth","Batrachostomus moniliger","Sri Lanka Frogmouth","Batrachostomus moniliger","Least Concern","Schedule-I","","",NA,"Sri Lanka Frogmouth","Batrachostomus moniliger","avibase-8739173E",1,4.69,1,0.684127439,169,"","","",8,0.125,0.203125,0.125,18.375,3.20646612332019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hodgson's Frogmouth","Batrachostomus hodgsoni","hodfro1","Podargiformes","Podargidae (Frogmouths)",NA,NA,NA,NA,"Nocturnal","Nocturnal","Invertebrate","No","No","No","Non-endemic","Forest","Resident",1,NA,NA,"Hodgson's Frogmouth","Batrachostomus hodgsoni","Hodgson's Frogmouth","Batrachostomus hodgsoni","Least Concern","Schedule-I","","",NA,"Hodgson's Frogmouth","Batrachostomus hodgsoni","avibase-5CB94E3D",1,4.5,1,0.282479676,170,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"White-rumped Spinetail","Zoonavena sylvatica","whrnee1","Apodiformes","Apodidae (Swifts)",NA,NA,NA,NA,"Diurnal","Diurnal","Invertebrate","No","Yes","No","Indian Subcontinent","Forest","Resident",NA,NA,NA,"White-rumped Spinetail","Zoonavena sylvatica","White-rumped Spinetail","Zoonavena sylvatica","Least Concern","Schedule-II","","",NA,"White-rumped Spinetail","Zoonavena sylvatica","avibase-A24E5001",1,2.63,1,0.881171453,171,"","X","X",16,0.1875,0.265625,0.125,17.6875,3.91885139422255,55.1586381755218,182.744904970867,620.937502392894,41.9653572958579,162.302088136897,648.835556108543,31.5650927163689,143.780616967834,678.619606476685,23.889310265678,127.826651108877,714.378258243402,18.0624834721089,113.289725994571,751.85007413659,13.4886103943247,101.244373767665,790.633153564662,10.1940626006521,90.1918006836341,836.930230499007,7.64779535515508,80.4365474917488,884.407101405552,NA,NA,NA,NA,NA,NA,-75288397.1472269,-81.6924532438784,75288233.7623204,8677,8781,8885,"Insufficient Data","Trend Inconclusive",NA,"High","Insufficient Data","Insufficient Data",NA,"Moderate"
"White-throated Needletail","Hirundapus caudacutus","whtnee","Apodiformes","Apodidae (Swifts)",NA,NA,NA,NA,"Diurnal","Diurnal","Invertebrate","No","No","No","Non-endemic","Non-specialized","Summer Migrant",NA,NA,NA,"White-throated Needletail","Hirundapus caudacutus","White-throated Needletail","Hirundapus caudacutus","Least Concern","Schedule-II","","",NA,"White-throated Needletail","Hirundapus caudacutus","avibase-EA55CA27",1,4.07,2,0.013746195,172,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Silver-backed Needletail","Hirundapus cochinchinensis","sibnee1","Apodiformes","Apodidae (Swifts)",NA,NA,NA,NA,"Diurnal","Diurnal","Invertebrate","No","No","No","Non-endemic","Forest","Summer Migrant",NA,NA,NA,"Silver-backed Needletail","Hirundapus cochinchinensis","Silver-backed Needletail","Hirundapus cochinchinensis","Least Concern","Schedule-II","","",NA,"Silver-backed Needletail","Hirundapus cochinchinensis","avibase-E4875B29",1,3.91,2,0.111384221,173,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brown-backed Needletail","Hirundapus giganteus","brbnee1","Apodiformes","Apodidae (Swifts)",NA,NA,NA,NA,"Diurnal","Diurnal","Invertebrate","No","No","No","Non-endemic","Forest","Resident & Summer Migrant",NA,NA,NA,"Brown-backed Needletail","Hirundapus giganteus","Brown-backed Needletail","Hirundapus giganteus","Least Concern","Schedule-II","","",NA,"Brown-backed Needletail","Hirundapus giganteus","avibase-468C27AD",1,4.43,1,0.065204518,174,"","","X",29,0.172413793103448,0.344827586206897,0.310344827586207,17.6551724137931,2.60698594993585,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14614,14772,14930,"Insufficient Data","Insufficient Data",NA,"Moderate","Insufficient Data","Insufficient Data",NA,"Low"
"Plume-toed Swiftlet","Collocalia affinis","pltswi1","Apodiformes","Apodidae (Swifts)",NA,NA,NA,NA,"Diurnal","Diurnal","Invertebrate","No","No","No","Non-endemic","Non-specialized","Resident",NA,NA,1,"Plume-toed Swiftlet","Collocalia affinis","Glossy Swiftlet","Collocalia esculenta","Not recognized","Schedule-II","","",NA,"Plume-toed Swiftlet","Collocalia affinis","avibase-5AF6B3D9",1,4.03,1,0.001716839,175,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Indian Swiftlet","Aerodramus unicolor","indswi1","Apodiformes","Apodidae (Swifts)",NA,NA,NA,NA,"Diurnal","Diurnal","Invertebrate","No","Yes","No","Indian Subcontinent","Forest","Resident",NA,NA,NA,"Indian Swiftlet","Aerodramus unicolor","Indian Swiftlet","Aerodramus unicolor","Least Concern","Schedule-I","","",NA,"Indian Swiftlet","Aerodramus unicolor","avibase-F14B0031",1,3.1,1,0.73576333,176,"","","X",43,0.186046511627907,0.575581395348837,0.813953488372093,16.4651162790698,2.22849941144828,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30821,30924,31027,"Insufficient Data","Insufficient Data",NA,"Low","Insufficient Data","Insufficient Data",NA,"Moderate"
"Himalayan Swiftlet","Aerodramus brevirostris","himswi2","Apodiformes","Apodidae (Swifts)",NA,NA,NA,NA,"Diurnal","Diurnal","Invertebrate","No","No","No","Non-endemic","Forest","Resident & Local Migrant",NA,NA,NA,"Himalayan Swiftlet","Aerodramus brevirostris","Himalayan Swiftlet","Aerodramus brevirostris","Least Concern","Schedule-II","","",NA,"Himalayan Swiftlet","Aerodramus brevirostris","avibase-2F1D27B4",1,2.97,2,0.089680058,177,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Moderate",NA,NA,NA,NA
"White-nest Swiftlet","Aerodramus fuciphagus","y00731","Apodiformes","Apodidae (Swifts)",NA,NA,NA,NA,"Diurnal","Diurnal","Invertebrate","No","No","No","Non-endemic","Wetland","Resident",NA,NA,1,"Edible-nest Swiftlet","Aerodramus fuciphagus","Edible-nest Swiftlet","Aerodramus fuciphagus","Least Concern","Not scheduled","","",NA,"Edible-nest Swiftlet","Aerodramus fuciphagus","avibase-FF38B8FB",1,3.13,1,0.003733974,178,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Alpine Swift","Tachymarptis melba","alpswi1","Apodiformes","Apodidae (Swifts)",NA,NA,NA,NA,"Diurnal","Diurnal","Invertebrate","No","No","No","Non-endemic","Forest","Resident & Local Migrant",NA,NA,NA,"Alpine Swift","Tachymarptis melba","Alpine Swift","Tachymarptis melba","Least Concern","Schedule-II","","",NA,"Alpine Swift","Tachymarptis melba","avibase-FA1CAD29",1,7.99,4,0.042336633,179,"","X","X",120,0.1,0.305208333333333,0.458333333333333,16.925,1.04924528431948,101.105973325327,119.89104307961,142.66053381331,98.7193977265335,120.508931851407,146.265503476829,96.4162853686385,120.574072233291,149.976406999287,94.2573785003945,120.908957785367,153.779445495182,92.0398064616101,120.772655587382,157.814319339745,89.7685923540688,121.054667790688,162.07809587851,87.6108874460941,121.147628925144,166.029090355743,85.4828424393545,121.31556642868,170.213144482804,NA,NA,NA,NA,NA,NA,-3.66891910084593,-0.169923141323117,3.32907281819969,60940,61054,61168,"Insufficient Data","Trend Inconclusive",NA,"Low","Insufficient Data","Trend Inconclusive",NA,"Low"
"Common Swift","Apus apus","comswi","Apodiformes","Apodidae (Swifts)",NA,NA,NA,NA,"Diurnal","Diurnal","Invertebrate","No","No","No","Non-endemic","Non-specialized","Winter Migrant & Localized Summer Migrant",NA,NA,NA,"Common Swift","Apus apus","Common Swift","Apus apus","Least Concern","Schedule-II","","",NA,"Common Swift","Apus apus","avibase-4E6EF3F9",1,5.68,1,0.0024107,180,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pacific Swift","Apus pacificus","fotswi","Apodiformes","Apodidae (Swifts)",NA,NA,NA,NA,"Diurnal","Diurnal","Invertebrate","No","No","No","Non-endemic","Non-specialized","Uncertain",NA,1,NA,"Pacific Swift","Apus pacificus","Not at species rank","Apus pacificus pacificus","Least Concern","Schedule-II","","",NA,"Not at species rank","Apus pacificus pacificus","avibase-E23EBEFB",NA,5.27,1,NA,181,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Blyth's Swift","Apus leuconyx","blyswi1","Apodiformes","Apodidae (Swifts)",NA,NA,NA,NA,"Diurnal","Diurnal","Invertebrate","No","No","No","Non-endemic","Forest","Within-India Migrant",1,NA,NA,"Blyth's Swift","Apus leuconyx","Pacific Swift","Apus pacificus","Not recognized","Schedule-II","","",NA,"Not at species rank","Apus pacificus leuconyx","avibase-EB2DAF39",1,5.27,1,0.051835922,182,"","","X",2,NA,0.5,NA,23.5,2.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1223,1223,1223,"Insufficient Data","Insufficient Data",NA,"Moderate","Insufficient Data","Insufficient Data",NA,"Moderate"
"Dark-rumped Swift","Apus acuticauda","darswi1","Apodiformes","Apodidae (Swifts)",NA,NA,NA,NA,"Diurnal","Diurnal","Invertebrate","No","No","No","Non-endemic","Forest","Resident",1,NA,NA,"Dark-rumped Swift","Apus acuticauda","Dark-rumped Swift","Apus acuticauda","Near Threatened","Schedule-I","","",NA,"Dark-rumped Swift","Apus acuticauda","avibase-2FAB9911",1,4.73,1,0.334892661,183,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Moderate",NA,NA,NA,NA
"Little Swift","Apus affinis","litswi1","Apodiformes","Apodidae (Swifts)",NA,NA,NA,NA,"Diurnal","Diurnal","Invertebrate","No","No","No","Non-endemic","Non-specialized","Resident",NA,NA,NA,"Little Swift","Apus affinis","Little Swift","Apus affinis","Least Concern","Schedule-II","","",NA,"Little Swift","Apus affinis","avibase-D209A90C",1,4.84,2,0.101201796,184,"","X","X",204,0.102941176470588,0.438112745098039,0.632352941176471,15.7303921568627,0.844179826972628,150.772040620465,193.185008369593,248.013586403505,151.636402775303,200.761507569041,266.317200232185,152.12173137143,208.682567903865,286.273082461337,152.660649410352,216.874569246207,307.949578791382,153.065099827992,225.329512271764,331.241758860361,153.622041805255,234.110709884207,356.161913154491,153.929141015062,243.184856632726,383.404801883392,154.256967238967,252.703575881922,412.770290191889,NA,NA,NA,NA,NA,NA,-0.451376795457378,5.57401720343571,11.5994112023288,125969,126005,126041,"Insufficient Data","Trend Inconclusive",NA,"Moderate","Insufficient Data","Stable",NA,"Low"
"House Swift","Apus nipalensis","houswi1","Apodiformes","Apodidae (Swifts)",NA,NA,NA,NA,"Diurnal","Diurnal","Invertebrate","No","No","No","Non-endemic","Non-specialized","Resident",NA,NA,NA,"House Swift","Apus nipalensis","House Swift","Apus nipalensis","Least Concern","Schedule-II","","",NA,"House Swift","Apus nipalensis","avibase-2A241F0C",1,4.98,2,0.047761244,185,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Asian Palm Swift","Cypsiurus balasiensis","aspswi1","Apodiformes","Apodidae (Swifts)",NA,NA,NA,NA,"Diurnal","Diurnal","Invertebrate","No","No","No","Non-endemic","Non-specialized","Resident",NA,NA,NA,"Asian Palm Swift","Cypsiurus balasiensis","Asian Palm Swift","Cypsiurus balasiensis","Least Concern","Schedule-II","","",NA,"Asian Palm Swift","Cypsiurus balasiensis","avibase-83C40F89",1,2.82,2,0.3670668,186,"","","X",251,0.143426294820717,0.752490039840637,0.852589641434263,14.7091633466135,0.770601589380274,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,145205,145213,145221,"Insufficient Data","Insufficient Data",NA,"Low","Insufficient Data","Insufficient Data",NA,"Low"
"Crested Treeswift","Hemiprocne coronata","cretre1","Apodiformes","Hemiprocnidae (Treeswifts)",NA,NA,NA,NA,"Diurnal","Diurnal","Invertebrate","No","No","No","Non-endemic","Forest","Resident",1,NA,NA,"Crested Treeswift","Hemiprocne coronata","Crested Treeswift","Hemiprocne coronata","Least Concern","Schedule-I","","",NA,"Crested Treeswift","Hemiprocne coronata","avibase-509C8FD4",1,4.08,1,0.473958332,187,"","","X",64,0.15625,0.38671875,0.625,16.828125,1.55354121965932,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42424,42496,42568,"Insufficient Data","Insufficient Data",NA,"Moderate","Insufficient Data","Insufficient Data",NA,"Low"
"Water Rail","Rallus aquaticus","watrai1","Gruiformes","Rallidae (Rails, Gallinules, and Coots)",NA,NA,NA,NA,"Diurnal","Diurnal","Omnivore","No","No","No","Non-endemic","Wetland","Resident & Winter Migrant",NA,NA,NA,"Water Rail","Rallus aquaticus","Western Water Rail","Rallus aquaticus","Least Concern","Schedule-II","","",NA,"Water Rail","Rallus aquaticus","avibase-DE1D2DF4",1,2.39,1,0.040624306,188,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brown-cheeked Rail","Rallus indicus","bncrai1","Gruiformes","Rallidae (Rails, Gallinules, and Coots)",NA,NA,NA,NA,"Diurnal","Diurnal","Omnivore","No","No","No","Non-endemic","Wetland","Winter Migrant",NA,NA,NA,"Brown-cheeked Rail","Rallus indicus","Eastern Water Rail","Rallus indicus","Least Concern","Schedule-II","","",NA,"Brown-cheeked Rail","Rallus indicus","avibase-ACD9E3E1",1,2.49,1,0.044397,189,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Corn Crake","Crex crex","corcra","Gruiformes","Rallidae (Rails, Gallinules, and Coots)",NA,NA,NA,NA,"24 hour","Diurnal","Omnivore","No","No","No","Non-endemic","Non-specialized","Uncertain",NA,1,NA,"Corn Crake","Crex crex","Corncrake","Crex crex","Least Concern","Schedule-II","","Appendix II",NA,"Corn Crake","Crex crex","avibase-7E257242",NA,3.43,1,NA,190,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Slaty-breasted Rail","Lewinia striata","slbrai1","Gruiformes","Rallidae (Rails, Gallinules, and Coots)",NA,NA,NA,NA,"Diurnal","Diurnal","Omnivore","No","No","No","Non-endemic","Wetland","Resident & Local Migrant",NA,NA,NA,"Slaty-breasted Rail","Lewinia striata","Slaty-breasted Rail","Lewinia striata","Least Concern","Schedule-II","","",NA,"Slaty-breasted Rail","Lewinia striata","avibase-139D3221",1,3.71,2,0.08409462,191,"","","X",31,0.032258064516129,0.209677419354839,0.354838709677419,19.8064516129032,1.55429214504451,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20318,20401,20484,"Insufficient Data","Insufficient Data",NA,"Low","Insufficient Data","Insufficient Data",NA,"Low"
"Spotted Crake","Porzana porzana","spocra1","Gruiformes","Rallidae (Rails, Gallinules, and Coots)",NA,NA,NA,NA,"Diurnal","Diurnal","Omnivore","No","No","No","Non-endemic","Wetland","Winter Migrant",NA,NA,NA,"Spotted Crake","Porzana porzana","Spotted Crake","Porzana porzana","Least Concern","Schedule-II","","Appendix II",NA,"Spotted Crake","Porzana porzana","avibase-460708F9",1,3.13,1,0.036353224,192,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Eurasian Moorhen","Gallinula chloropus","commoo3","Gruiformes","Rallidae (Rails, Gallinules, and Coots)",NA,NA,NA,NA,"Diurnal","Diurnal","Omnivore","No","No","No","Non-endemic","Wetland","Resident & Local Migrant",NA,NA,NA,"Common Moorhen","Gallinula chloropus","Common Moorhen","Gallinula chloropus","Least Concern","Schedule-II","","",NA,"Common Moorhen","Gallinula chloropus","avibase-8F82FF8C",1,4.82,2,0.080993106,193,"","X","X",201,0.0398009950248756,0.502487562189055,0.761194029850746,16.2338308457711,0.739464533726058,113.300773679757,124.924815065333,138.30715230497,114.4243794979,127.982047339243,143.507001499939,115.549712569664,130.898893043801,148.888429008671,116.601612478776,134.121108738809,154.563276400607,117.728233837457,137.292364118972,160.357575119511,118.817367480332,140.584546905827,166.417313883013,119.854136993623,143.96955076748,172.71895474765,120.939213502419,147.301896917645,179.232693038196,NA,NA,NA,NA,NA,NA,0.875440574719451,2.50691524556057,4.13838991640168,126154,126190,126226,"Insufficient Data","Trend Inconclusive",NA,"Low","Insufficient Data","Trend Inconclusive",NA,"Low"
"Eurasian Coot","Fulica atra","eurcoo","Gruiformes","Rallidae (Rails, Gallinules, and Coots)",NA,NA,NA,NA,"Diurnal","Diurnal","Plant & Seed","No","No","No","Non-endemic","Wetland","Resident & Winter Migrant",NA,NA,NA,"Eurasian Coot","Fulica atra","Eurasian Coot","Fulica atra","Least Concern","Schedule-II","","Appendix II",15000,"Eurasian Coot","Fulica atra","avibase-B682B2A9",1,4.63,1,0.07867376,194,"","X","X",202,0.0346534653465347,0.551980198019802,0.767326732673267,15.990099009901,0.770835123143972,49.2479343975068,58.8347644668769,70.4208192683913,47.0605302883972,57.6161610108208,70.5980857533454,44.9390346720563,56.3851438275534,70.7841106008871,42.9056342044349,55.1902596609518,71.0102350213345,40.9389536552289,54.0074150510617,71.2090626163564,39.0535149370161,52.8279310418751,71.4772875975599,37.2533993148288,51.6957840690109,71.7143013525214,35.5318392577752,50.5659413689545,72.0019351180883,NA,NA,NA,NA,NA,NA,-3.74034207425527,-1.73436293015648,0.271616213942305,120629,120663,120697,"Insufficient Data","Stable",NA,"Moderate","Insufficient Data","Trend Inconclusive",NA,"Low"
"Gray-headed Swamphen","Porphyrio poliocephalus","purswa3","Gruiformes","Rallidae (Rails, Gallinules, and Coots)",NA,NA,NA,NA,"Diurnal","Diurnal","Omnivore","No","No","No","Non-endemic","Wetland","Resident",NA,NA,NA,"Grey-headed Swamphen","Porphyrio poliocephalus","Purple Swamphen","Porphyrio porphyrio","Not recognized","Schedule-II","","",20000,"Not at species rank","Porphyrio porphyrio poliocephalus","avibase-BFAE9B04",1,5.85,1,0.159951764,195,"","X","X",174,0.0344827586206897,0.497844827586207,0.729885057471264,16.4540229885057,0.822202514919451,70.9316430212442,80.7991225086935,92.0445794853499,69.645253551034,80.6458156077809,93.5836855306628,68.3456361074535,80.5559722245383,95.1027735594676,67.0473612427887,80.4589437111332,96.69667880706,65.7124500692247,80.4036249868535,98.3694365905185,64.4357648119981,80.3507808045749,100.050723565745,63.2260391704881,80.2310570958327,101.790777128418,62.0046849142793,80.1497730352443,103.522277111656,NA,NA,NA,NA,NA,NA,-1.80582829397181,-0.188692757522006,1.4284427789278,118842,118859,118876,"Insufficient Data","Stable",NA,"Low","Insufficient Data","Stable",NA,"Low"
"White-browed Crake","Poliolimnas cinereus","whbcra1","Gruiformes","Rallidae (Rails, Gallinules, and Coots)",NA,NA,NA,NA,"Diurnal","Diurnal","Omnivore","No","No","No","Non-endemic","Wetland","Uncertain",NA,1,NA,"White-browed Crake","Poliolimnas cinereus","White-browed Crake","Amaurornis cinerea","Least Concern","Schedule-II","","",NA,"White-browed Crake","Poliolimnas cinereus","avibase-498A4369",NA,3.23,1,NA,196,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Watercock","Gallicrex cinerea","waterc1","Gruiformes","Rallidae (Rails, Gallinules, and Coots)",NA,NA,NA,NA,"Diurnal","Diurnal","Plant & Seed","No","No","No","Non-endemic","Wetland","Resident & Within-India Migrant",NA,NA,NA,"Watercock","Gallicrex cinerea","Watercock","Gallicrex cinerea","Least Concern","Schedule-II","","",NA,"Watercock","Gallicrex cinerea","avibase-39B7A3C7",1,5.45,1,0.251117479,197,"","","X",70,0.0142857142857143,0.283928571428571,0.414285714285714,17.5714285714286,1.33093407321564,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58429,58729,59029,"Insufficient Data","Insufficient Data",NA,"Low","Insufficient Data","Insufficient Data",NA,"Low"
"White-breasted Waterhen","Amaurornis phoenicurus","whbwat1","Gruiformes","Rallidae (Rails, Gallinules, and Coots)",NA,NA,NA,NA,"24 hour","Diurnal","Omnivore","No","No","No","Non-endemic","Non-specialized","Resident",NA,NA,NA,"White-breasted Waterhen","Amaurornis phoenicurus","White-breasted Waterhen","Amaurornis phoenicurus","Least Concern","Schedule-II","","",NA,"White-breasted Waterhen","Amaurornis phoenicurus","avibase-F53518E3",1,4,4,0.277344285,198,"X","X","X",234,0.094017094017094,0.607371794871795,0.803418803418803,15.3290598290598,0.756378487174897,114.638438893416,124.968526848525,135.979688861033,115.718329810363,127.561946618266,140.417567225836,116.749888332789,130.201705877831,145.123258287377,117.834080286136,132.928389050143,149.882361981546,118.809979062959,135.750384243114,154.874583048029,119.829343533209,138.541535181817,160.15230475659,120.85675595135,141.4171841652,165.433544277617,121.876976641411,144.386645494834,171.030095276549,NA,NA,NA,123.274575807155,168.748410721182,240.334799501629,1.95810530548315,5.40032837598144,8.84255144647973,141282,141290,141298,"Rapid Increase","Trend Inconclusive",NA,"Low","Rapid Increase","Rapid Increase",NA,"Low"
